,sample,sim_id,value
0,2,dbe821ca-c300-ea11-a2c3-c4346bcb1551,0.026789580679053335
0,12,e5e821ca-c300-ea11-a2c3-c4346bcb1551,0.021659603919646664
0,6,dfe821ca-c300-ea11-a2c3-c4346bcb1551,0.020905742569496667
0,18,7e3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.021237433888966668
0,44,843f1dd0-c300-ea11-a2c3-c4346bcb1551,0.022351601723929332
0,40,803f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019184404793
0,53,8d3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.024008972423536667
0,48,883f1dd0-c300-ea11-a2c3-c4346bcb1551,0.031016447031906664
0,23,973f1dd0-c300-ea11-a2c3-c4346bcb1551,0.01861461570388
0,28,9c3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.018640502211867332
0,59,933f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023055412167473335
0,84,ac3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019263753512623334
0,39,a73f1dd0-c300-ea11-a2c3-c4346bcb1551,0.0211028239891
0,35,a33f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03619605206549666
0,94,b63f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026459479912823335
0,90,b23f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02301567380773033
0,116,ce3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02655104828388333
0,103,bf3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.040177930853073335
0,109,c53f1dd0-c300-ea11-a2c3-c4346bcb1551,0.025376863760633334
0,117,d03f1dd0-c300-ea11-a2c3-c4346bcb1551,0.024310240667256667
0,99,bb3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017936741222536665
0,105,c13f1dd0-c300-ea11-a2c3-c4346bcb1551,0.021409871582013334
0,119,d43f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023961222674983334
0,113,c93f1dd0-c300-ea11-a2c3-c4346bcb1551,0.036927371835098664
0,114,ca3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.030279316725883337
0,60,d83f1dd0-c300-ea11-a2c3-c4346bcb1551,0.025130914321343335
0,65,dd3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.018593368472239333
0,75,e73f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02126793530611
0,71,e33f1dd0-c300-ea11-a2c3-c4346bcb1551,0.027235702789009997
0,3,dce821ca-c300-ea11-a2c3-c4346bcb1551,0.022703614904113333
0,9,e2e821ca-c300-ea11-a2c3-c4346bcb1551,0.01606136471571
0,13,e6e821ca-c300-ea11-a2c3-c4346bcb1551,0.0235832792616
0,19,7f3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017136313573979333
0,45,853f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017292775383936667
0,54,8e3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.012283288547921668
0,20,943f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03319399050748666
0,41,813f1dd0-c300-ea11-a2c3-c4346bcb1551,0.028895762219099997
0,56,903f1dd0-c300-ea11-a2c3-c4346bcb1551,0.021873774646480004
0,49,893f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03680901905962667
0,24,983f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02732988227083333
0,29,9d3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.024144378950853335
0,50,8a3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017953346304629
0,36,a43f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02744812449747
0,32,a03f1dd0-c300-ea11-a2c3-c4346bcb1551,0.015225227651236668
0,85,ad3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02329850239888333
0,80,a83f1dd0-c300-ea11-a2c3-c4346bcb1551,0.024738037421409998
0,100,bc3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02098186721886
0,95,b73f1dd0-c300-ea11-a2c3-c4346bcb1551,0.0228164726078
0,91,b33f1dd0-c300-ea11-a2c3-c4346bcb1551,0.018911582225603334
0,110,c63f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03613053606024
0,125,d53f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019592565750694665
0,106,c23f1dd0-c300-ea11-a2c3-c4346bcb1551,0.013541481933692999
0,120,cb3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.0414819659424
0,122,cf3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03052974919686
0,61,d93f1dd0-c300-ea11-a2c3-c4346bcb1551,0.020128597749863333
0,123,d13f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023462462069966005
0,66,de3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026690039240036666
0,62,da3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.018685687178421
0,72,e43f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02026448205209667
0,68,e03f1dd0-c300-ea11-a2c3-c4346bcb1551,0.020312770452782333
0,76,e83f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026927915001476666
0,79,f0261bd6-c300-ea11-a2c3-c4346bcb1551,0.02443716063132333
0,4,dde821ca-c300-ea11-a2c3-c4346bcb1551,0.018284555952163335
0,10,e3e821ca-c300-ea11-a2c3-c4346bcb1551,0.03379838082354
0,16,7c3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026222575195843336
0,14,e7e821ca-c300-ea11-a2c3-c4346bcb1551,0.02726286247397333
0,46,863f1dd0-c300-ea11-a2c3-c4346bcb1551,0.020353631191282
0,55,8f3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.029695971909753333
0,21,953f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02454408363572
0,42,823f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02544125347269467
0,57,913f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017335561336006666
0,30,9e3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.016482892486282666
0,25,993f1dd0-c300-ea11-a2c3-c4346bcb1551,0.022916950530513333
0,51,8b3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019430515275480332
0,26,9a3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.021155083113474
0,37,a53f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019375942827835668
0,33,a13f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02676929709994333
0,92,b43f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026831388979546667
0,86,ae3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023739773199893333
0,88,b03f1dd0-c300-ea11-a2c3-c4346bcb1551,0.019175140235147003
0,81,a93f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02754658763078
0,101,bd3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.01563560182376333
0,82,aa3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03066322353614333
0,96,b83f1dd0-c300-ea11-a2c3-c4346bcb1551,0.027124159086146668
0,118,d23f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03120790733786667
0,111,c73f1dd0-c300-ea11-a2c3-c4346bcb1551,0.022733290420953334
0,126,d63f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02062067405044367
0,107,c33f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017017433135533333
0,115,cc3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02754668964613
0,67,df3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.017311658044123334
0,73,e53f1dd0-c300-ea11-a2c3-c4346bcb1551,0.013825920233441
0,63,db3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023281120842098334
0,69,e13f1dd0-c300-ea11-a2c3-c4346bcb1551,0.028885324063839663
0,77,e93f1dd0-c300-ea11-a2c3-c4346bcb1551,0.032655691270316665
0,78,ef261bd6-c300-ea11-a2c3-c4346bcb1551,0.023594169137176668
