,sample,sim_id,season,age_bin,density_bin,value
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,1,50,0.0
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,4,50,0.23214285714287003
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,8,50,0.153198653198605
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,18,50,0.07676767676768
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,28,50,0.06666666666667
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,43,50,0.1102040816327
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,125,50,0.06111111111111
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,1,500,0.5666666666667
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,4,500,0.4375
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,8,500,0.5235690235691
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,18,500,0.5454545454546
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,28,500,0.5836734693877
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,43,500,0.5414965986395
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,125,500,0.40925925925920004
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,1,2000000,0.4333333333333
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,4,2000000,0.3303571428571
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,8,2000000,0.3232323232323
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,18,2000000,0.3777777777778
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,28,2000000,0.3496598639456
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,43,2000000,0.3482993197279
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DC2,125,2000000,0.5296296296296
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DH2,1,50,0.45333333333333004
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DH2,4,50,0.6322580645162
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DH2,8,50,0.4307692307693
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DH2,18,50,0.3304761904762
0,14,72ff92cd-523b-ea11-a2c3-c4346bcb1551,DH2,28,50,0.31944444444441
