Sample_Id,Sim_Id,Result
08352e45-f55f-ea11-a2c5-c4346bcb1550.000000,621a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.25502512562810004
08352e45-f55f-ea11-a2c5-c4346bcb1550.000001,631a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.014957264957265
08352e45-f55f-ea11-a2c5-c4346bcb1550.000002,641a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.5124555160142
08352e45-f55f-ea11-a2c5-c4346bcb1550.000003,651a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.011322696860530002
08352e45-f55f-ea11-a2c5-c4346bcb1550.000004,661a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.0
08352e45-f55f-ea11-a2c5-c4346bcb1550.000005,671a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.01151727591387
08352e45-f55f-ea11-a2c5-c4346bcb1550.000006,681a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.37404580152669
08352e45-f55f-ea11-a2c5-c4346bcb1550.000007,691a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.40940525587832005
08352e45-f55f-ea11-a2c5-c4346bcb1550.000008,6a1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.39434204886414
08352e45-f55f-ea11-a2c5-c4346bcb1550.000009,6b1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.17183908045978
08352e45-f55f-ea11-a2c5-c4346bcb1550.000010,6c1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.48956661316211997
08352e45-f55f-ea11-a2c5-c4346bcb1550.000011,6d1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.9346525540727
08352e45-f55f-ea11-a2c5-c4346bcb1550.000012,6e1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.3903957314362
08352e45-f55f-ea11-a2c5-c4346bcb1550.000013,6f1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.9379401408451
08352e45-f55f-ea11-a2c5-c4346bcb1550.000014,701a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.043498596819454005
08352e45-f55f-ea11-a2c5-c4346bcb1550.000015,711a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.9025129982669
08352e45-f55f-ea11-a2c5-c4346bcb1550.000016,721a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.14955357142853
08352e45-f55f-ea11-a2c5-c4346bcb1550.000017,731a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.016272189349117
08352e45-f55f-ea11-a2c5-c4346bcb1550.000018,741a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.003870967741936
08352e45-f55f-ea11-a2c5-c4346bcb1550.000019,751a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.35650540159696004
08352e45-f55f-ea11-a2c5-c4346bcb1550.000020,941a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.011592434411226002
08352e45-f55f-ea11-a2c5-c4346bcb1550.000021,961a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.7875
08352e45-f55f-ea11-a2c5-c4346bcb1550.000022,981a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.13353115727003
08352e45-f55f-ea11-a2c5-c4346bcb1550.000023,9a1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.0
08352e45-f55f-ea11-a2c5-c4346bcb1550.000024,9c1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.024512256128066002
08352e45-f55f-ea11-a2c5-c4346bcb1550.000025,9e1a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.6926351638995999
08352e45-f55f-ea11-a2c5-c4346bcb1550.000026,a01a0c4e-f55f-ea11-a2c5-c4346bcb1550,0.27018493459628
