,sample,sim_id,age_cat,value
0,14,09930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,105.13793103448276
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,93.58974358974359
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,99.80882352941177
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,103.42857142857143
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,99.2251655629139
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,91.92056074766356
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,98.44280442804428
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,102.05882352941177
0,15,0a930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,91.79166666666667
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,132.1219512195122
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,129.37362637362637
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,112.0
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,116.37142857142857
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,114.59663865546219
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,126.6125
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,140.6060606060606
0,68,e0c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,115.15384615384616
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,119.13953488372093
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,119.52325581395348
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,142.69333333333333
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,126.19354838709677
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,131.62443438914028
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,120.3035019455253
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,128.2
0,76,e8c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,110.27536231884058
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,104.95918367346938
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,131.89743589743588
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,132.14634146341464
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,126.96688741721854
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,128.74752475247524
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,123.29545454545455
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,126.18556701030928
0,61,d9c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,120.73684210526316
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,93.66666666666667
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,78.94666666666667
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,97.52459016393442
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,87.26708074534162
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,80.72811059907833
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,89.11814345991561
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,86.53153153153153
0,34,1d930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,88.44680851063829
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,104.7560975609756
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,107.95384615384616
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,86.22972972972973
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,94.23178807947019
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,85.9
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,94.35826771653544
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,86.94897959183673
0,62,dac0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,93.89473684210526
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,107.64102564102564
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,122.23809523809524
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,109.0
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,127.82857142857142
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,131.0
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,131.49621212121212
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,128.54761904761904
0,72,e4c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,136.35955056179776
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,73.36363636363636
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,82.28089887640449
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,67.46969696969697
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,71.08275862068966
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,78.54589371980677
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,73.22764227642277
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,71.65040650406505
0,41,edc0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,72.1125
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,78.125
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,73.66197183098592
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,70.67088607594937
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,72.3953488372093
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,70.44796380090497
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,70.65400843881856
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,73.51136363636364
0,66,dec0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,65.15
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,128.0
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,110.29885057471265
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,115.65822784810126
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,120.62237762237763
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,113.56387665198238
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,121.91428571428571
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,117.32432432432432
0,88,08c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,116.171875
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,130.5681818181818
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,127.48837209302326
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,128.57142857142858
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,141.14965986394557
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,125.4410480349345
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,132.5672268907563
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,119.33333333333333
0,80,00c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,129.16666666666666
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,109.76190476190476
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,101.74285714285715
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,122.98837209302326
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,109.54054054054055
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,117.97560975609755
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,121.06451612903226
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,116.71764705882353
0,47,f3c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,120.92
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,126.04545454545455
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,139.56944444444446
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,132.2394366197183
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,115.36875
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,132.20434782608694
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,131.184
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,123.10679611650485
0,56,fcc0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,125.37142857142857
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,114.34615384615384
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,119.65822784810126
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,99.77027027027027
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,102.07042253521126
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,110.23478260869565
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,98.6864406779661
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,106.71428571428571
0,84,04c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,109.02439024390245
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,100.47368421052632
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,84.91578947368421
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,85.1566265060241
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,88.76363636363637
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,82.40090090090091
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,81.009009009009
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,85.91176470588235
0,93,0dc1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,78.32894736842105
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,126.88636363636364
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,126.81818181818181
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,126.32
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,132.21052631578948
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,120.78260869565217
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,123.30263157894737
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,122.71929824561404
0,51,f7c0088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,124.38095238095238
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,94.3076923076923
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,103.1046511627907
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,115.39344262295081
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,104.38461538461539
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,102.6559633027523
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,110.204
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,110.5
0,113,22c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,106.1358024691358
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,93.44827586206897
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,144.17441860465115
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,119.64150943396227
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,118.95625
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,124.22885572139303
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,126.72490706319702
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,123.25961538461539
0,122,2bc1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,110.08695652173913
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,110.52830188679245
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,100.8157894736842
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,100.36986301369863
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,107.50322580645161
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,103.67372881355932
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,100.17808219178082
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,107.14414414414415
0,99,13c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,118.575
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,91.16
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,90.93589743589743
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,101.32183908045977
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,87.98089171974522
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,88.85507246376811
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,86.93774319066148
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,91.56989247311827
0,107,1cc1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,97.41666666666667
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,91.83018867924528
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,107.3012048192771
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,110.8955223880597
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,94.96644295302013
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,102.33471074380165
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,105.22457627118644
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,107.93684210526315
0,117,26c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,116.80263157894737
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,118.48
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,130.82758620689654
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,133.3015873015873
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,139.95454545454547
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,124.18222222222222
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,126.43776824034335
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,123.64423076923077
0,102,17c1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,136.22619047619048
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,119.10204081632654
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,116.63414634146342
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,124.17142857142858
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,114.73648648648648
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,114.94554455445545
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,110.4367816091954
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,109.0701754385965
0,126,2fc1088b-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,124.56
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,126.06521739130434
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,135.52747252747253
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,135.29113924050634
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,127.46428571428571
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,122.03643724696356
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,146.02564102564102
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,123.50549450549451
0,16,0b930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,130.21917808219177
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,136.0
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,112.6923076923077
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,133.37313432835822
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,121.72955974842768
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,132.21370967741936
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,131.8095238095238
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,141.7173913043478
0,26,15930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,129.3855421686747
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,100.48837209302326
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,95.61363636363636
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,96.55405405405405
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,99.8843537414966
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,104.24257425742574
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,107.46125461254613
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,91.53465346534654
0,3,fe920485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,91.98666666666666
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,135.825
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,122.30379746835443
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,134.8783783783784
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,124.69375
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,123.90871369294605
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,123.625
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,116.43119266055047
0,11,06930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,127.63636363636364
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,128.82608695652175
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,124.94444444444444
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,126.63157894736842
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,125.37254901960785
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,128.68446601941747
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,131.625
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,120.67857142857143
0,20,0f930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,143.9090909090909
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,95.04761904761905
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,81.8
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,83.4927536231884
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,91.59740259740259
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,91.09565217391304
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,93.6796875
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,87.36283185840708
0,30,19930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,89.67647058823529
