Sample_Id,Sim_Id,Result
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000000,d9e821ca-c300-ea11-a2c3-c4346bcb1551,0.020887124053321
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000001,dae821ca-c300-ea11-a2c3-c4346bcb1551,0.01982625815755333
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000002,dbe821ca-c300-ea11-a2c3-c4346bcb1551,0.02678958067905333
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000003,dce821ca-c300-ea11-a2c3-c4346bcb1551,0.02270361490411333
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000004,dde821ca-c300-ea11-a2c3-c4346bcb1551,0.018284555952163332
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000005,dee821ca-c300-ea11-a2c3-c4346bcb1551,0.023852993347616664
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000006,dfe821ca-c300-ea11-a2c3-c4346bcb1551,0.02090574256949667
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000007,e0e821ca-c300-ea11-a2c3-c4346bcb1551,0.020901034320459998
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000008,e1e821ca-c300-ea11-a2c3-c4346bcb1551,0.02190397068297867
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000009,e2e821ca-c300-ea11-a2c3-c4346bcb1551,0.01606136471571
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000010,e3e821ca-c300-ea11-a2c3-c4346bcb1551,0.03379838082354
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000011,e4e821ca-c300-ea11-a2c3-c4346bcb1551,0.01961370625261
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000012,e5e821ca-c300-ea11-a2c3-c4346bcb1551,0.021659603919646664
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000013,e6e821ca-c300-ea11-a2c3-c4346bcb1551,0.023583279261599997
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000014,e7e821ca-c300-ea11-a2c3-c4346bcb1551,0.02726286247397333
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000015,e8e821ca-c300-ea11-a2c3-c4346bcb1551,0.024275866020259995
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000016,7c3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.026222575195843336
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000017,7d3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.023532030581004337
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000018,7e3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.021237433888966668
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000019,7f3f1dd0-c300-ea11-a2c3-c4346bcb1551,0.01713631357397933
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000020,943f1dd0-c300-ea11-a2c3-c4346bcb1551,0.03319399050748666
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000021,953f1dd0-c300-ea11-a2c3-c4346bcb1551,0.024544083635720002
d8e821ca-c300-ea11-a2c3-c4346bcb1551.000022,963f1dd0-c300-ea11-a2c3-c4346bcb1551,0.02330993077313967
