Biological_Age_Immune_Coefficient_PPP,Biological_Age_Immune_Coefficient_TM,Cumulative_Exposure_Immune_Coefficient_PPP,Cumulative_Exposure_Immune_Coefficient_TM,Scale_Factor_Age_a,Scale_Factor_Age_b,Scale_Factor_Cum_Exp_shape,Concurrent_Infections_c,Wave_Vs_Infection_Relative_Weight,Parasite_Density_Wave_Sigma
5.329635343890812,0.7769141537947447,13.857592456228707,0.2721170018350798,4.221173687055199,0.25249156508996373,64.36189466721623,24.391264978562962,24.221686481241154,3.0164626493896916
1.0802234173861807,1.1059977072387397,6.5167620594340905,1.0430487380579367,3.527758792003243,0.18637568773965354,90.002543139426,29.993226426233576,38.69172896603901,3.0092897339585503
1.4101248913844402,0.06597418177791205,4.774728094310501,0.4936557025743676,3.3943886116288016,0.187864970882978,7.0758640951628955,26.506490036863156,55.21470236489648,2.8784882951151403
9.34235436185704,1.6250669992883684,17.018718218419572,0.17380444108377982,3.6321870396357303,0.13374535567015527,90.15902069538673,21.66532887222914,65.8132861839828,3.8507861069785756
19.930837576793603,0.03815141054269027,13.190183615902328,0.18491119727009878,4.19742158033829,0.2452503058944803,61.16223902316705,28.56732078052245,62.53372867095984,5.970817479566911
4.366332168878587,0.21938107923782654,16.400551315297513,1.1494535969736812,3.301226005274395,0.10744780633578827,58.90081181720545,27.281254655178607,25.698501380433633,4.4131222384587865
5.894078348615048,1.4771832309311808,18.310536653440515,1.69567467134597,4.924584508039185,0.24697991176413964,5.761118799278862,27.505938415059646,92.1181298441833,5.117892196977668
5.366299475973067,1.9342824725218146,10.565537451687124,1.347168992837005,3.4578398624435946,0.12505530600694617,34.29516598809782,24.350522899028128,4.1751092651574275,2.839243425597143
6.669051258614315,0.4904673571127989,13.839476061671395,0.17134376737756807,3.2458226098038887,0.17851670301655187,32.962785442341655,29.546896547580687,25.31064326111205,3.7948944773274804
18.98279235550498,0.7365615016309568,4.387195479570495,1.9292829579239192,4.992430902482895,0.2983349838288103,41.197996017766485,24.84222658937467,43.47498563121179,2.4872573794011044
12.152838238648105,0.09265079558142672,2.2307937816536456,0.27934392617782605,4.182386420976946,0.25720066741347014,90.45085669100493,26.85043123800902,46.14096190785788,1.3557339851783239
7.328989750946492,1.3660302706735066,9.303666855319833,1.23385032939561,4.791635658749638,0.24433659825696363,51.758388219251565,24.047749494404275,61.1254542740911,5.461360288250578
8.796389346073035,1.7253595974186284,17.38484234568637,1.4283313150315304,3.430755664492348,0.10860979381091082,47.108835271993115,22.248598198698065,9.487178177816151,4.383881001780211
10.450332087480177,0.10282491447739266,16.712650690934325,1.8217041106207272,3.513629670167717,0.14706723218407652,29.910406495207276,21.18931582086999,50.99143143373326,3.2884445330833096
7.301267236443046,0.19045665057772562,19.679160922000612,0.30748640873645483,3.371860275667526,0.19959556944121248,13.686643670206552,28.426959892204984,53.475497402885566,5.52537119972334
6.1972080246406405,0.5010780177681898,0.7289145241994338,0.7596241770422144,4.600438734569118,0.17828877490031034,60.821380160750415,23.313750301090717,12.69814132917059,3.3274267408732903
11.43191586186111,0.9013261976568137,4.060385026023015,1.0454534463758343,3.922835074362015,0.23201492608269683,35.21332556679286,29.954520077744363,6.923483395492131,1.0012161329222524
14.448240979749489,1.4296117680709237,2.5026681926136978,0.1181283675386323,4.981452677633375,0.20384269729902924,24.67382794667324,20.230701326352182,95.42981192459226,4.29870205518978
