Sample_Id,Sim_Id,AgeBin,Result
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000002,fd920485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,108.44117647058823
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000002,fd920485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,108.19496855345913
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000002,fd920485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,97.2089552238806
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,100.48837209302326
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,95.61363636363636
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,104.24257425742573
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,107.46125461254611
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,96.55405405405405
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,91.53465346534655
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,99.8843537414966
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000003,fe920485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,91.98666666666666
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,105.48780487804878
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,128.52941176470586
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,124.73360655737706
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,118.94238683127571
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,129.40540540540542
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,119.11702127659576
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,124.55279503105591
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000004,ff920485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,120.77631578947368
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,128.32608695652175
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,136.07526881720432
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,142.6609442060086
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,135.2803347280335
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,135.6144578313253
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,133.4375
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,146.5
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000005,00930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,138.43661971830986
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,121.76190476190477
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,124.8625
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,115.4978354978355
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,110.52439024390243
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,135.74666666666667
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,108.04395604395604
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,107.74683544303798
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000006,01930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,114.27631578947368
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,133.69387755102042
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,133.56756756756758
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,139.24657534246577
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,129.50205761316872
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,128.7906976744186
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,113.89247311827957
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,126.55029585798815
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000007,02930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,128.86363636363637
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,107.02272727272728
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,95.82142857142857
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,103.73362445414848
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,100.58441558441557
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,103.22857142857143
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,98.49
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,98.53246753246755
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000008,03930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,92.5681818181818
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,73.93617021276594
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,75.45744680851064
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,72.33333333333333
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,72.74774774774775
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,65.89156626506022
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,72.89772727272727
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,73.85106382978724
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000009,04930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,73.3157894736842
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,117.0
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,120.36986301369863
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,119.98728813559322
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,127.19123505976096
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,128.01176470588234
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,131.80808080808077
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,132.10344827586206
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000010,05930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,135.77272727272728
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,135.825
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,122.30379746835443
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,123.90871369294605
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,123.625
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,134.87837837837841
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,116.43119266055048
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,124.69375
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000011,06930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,127.63636363636364
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,88.65116279069767
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,95.93023255813955
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,92.76315789473685
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,95.14741035856574
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,87.44285714285714
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,96.97916666666669
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,90.50943396226415
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000012,07930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,108.6086956521739
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,59.78787878787879
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,66.50526315789473
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,64.84541062801932
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,63.63636363636363
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,64.77777777777777
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,64.7948717948718
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,65.16778523489933
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000013,08930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,70.75675675675676
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,99.89361702127658
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,107.25842696629213
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,102.33587786259542
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,100.36888888888888
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,96.13235294117645
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,107.0
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,114.49375
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000014,09930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,105.13793103448276
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,93.58974358974359
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,99.80882352941177
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,91.92056074766356
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,98.44280442804428
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,103.42857142857143
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,102.05882352941177
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,99.22516556291392
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000015,0a930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,91.79166666666669
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,126.06521739130434
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,135.52747252747253
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,122.03643724696356
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,146.02564102564102
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,135.29113924050634
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,123.50549450549453
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,127.46428571428572
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000016,0b930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,130.21917808219177
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,105.8181818181818
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,81.74603174603175
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,95.26970954356848
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,95.16733067729083
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,93.0
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,99.05882352941177
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,101.39263803680979
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000017,0c930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,87.78260869565219
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,108.11428571428571
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,94.95652173913044
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,93.13698630136986
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,103.8273092369478
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,92.34146341463415
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,85.67567567567569
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,93.71710526315788
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000018,0d930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,86.32530120481928
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,62.61363636363637
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,63.16091954022989
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,69.08955223880596
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,74.38248847926269
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,70.8876404494382
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,64.83050847457628
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,67.07428571428571
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000019,0e930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,68.05882352941177
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,128.82608695652175
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,124.94444444444444
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,128.68446601941747
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,131.625
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,126.63157894736842
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,120.67857142857143
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,125.37254901960785
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000020,0f930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,143.9090909090909
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,102.53658536585364
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,118.72340425531915
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,108.0
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,103.80544747081713
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,101.71232876712328
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,96.14285714285714
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,92.41780821917808
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000021,10930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,105.22727272727272
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,125.73809523809523
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,1.0-3.0,129.70588235294122
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,10.0-20.0,111.71559633027523
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,20.0-40.0,120.68016194331983
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,3.0-5.0,129.85915492957747
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,40.0-60.0,112.22018348623851
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,5.0-10.0,113.97402597402599
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000022,11930485-2fb9-e911-a2c1-c4346bcb1555,60.0-200.0,111.69333333333331
ec09bd7c-2fb9-e911-a2c1-c4346bcb1555.000023,12930485-2fb9-e911-a2c1-c4346bcb1555,0.0-1.0,106.98039215686278
