Sample_Id,Sim_Id,Result
9be99541-56ff-e911-a2c3-c4346bcb1551.000000,82ff0748-56ff-e911-a2c3-c4346bcb1551,0.34883143275642703
9be99541-56ff-e911-a2c3-c4346bcb1551.000001,83ff0748-56ff-e911-a2c3-c4346bcb1551,0.6438218129391506
9be99541-56ff-e911-a2c3-c4346bcb1551.000002,84ff0748-56ff-e911-a2c3-c4346bcb1551,0.4116292308199856
9be99541-56ff-e911-a2c3-c4346bcb1551.000003,85ff0748-56ff-e911-a2c3-c4346bcb1551,0.3650762425838605
9be99541-56ff-e911-a2c3-c4346bcb1551.000004,86ff0748-56ff-e911-a2c3-c4346bcb1551,0.3534450172319153
9be99541-56ff-e911-a2c3-c4346bcb1551.000005,87ff0748-56ff-e911-a2c3-c4346bcb1551,0.6494549770879188
9be99541-56ff-e911-a2c3-c4346bcb1551.000006,89ff0748-56ff-e911-a2c3-c4346bcb1551,0.6485195138101177
9be99541-56ff-e911-a2c3-c4346bcb1551.000007,8aff0748-56ff-e911-a2c3-c4346bcb1551,0.6508626175167035
9be99541-56ff-e911-a2c3-c4346bcb1551.000008,8bff0748-56ff-e911-a2c3-c4346bcb1551,0.3516582940892983
9be99541-56ff-e911-a2c3-c4346bcb1551.000009,8cff0748-56ff-e911-a2c3-c4346bcb1551,0.6501629602611781
9be99541-56ff-e911-a2c3-c4346bcb1551.000010,8dff0748-56ff-e911-a2c3-c4346bcb1551,0.6448503449465685
9be99541-56ff-e911-a2c3-c4346bcb1551.000011,8fff0748-56ff-e911-a2c3-c4346bcb1551,0.6599068321771586
9be99541-56ff-e911-a2c3-c4346bcb1551.000012,90ff0748-56ff-e911-a2c3-c4346bcb1551,0.588646947645989
9be99541-56ff-e911-a2c3-c4346bcb1551.000013,91ff0748-56ff-e911-a2c3-c4346bcb1551,0.3964056115477867
9be99541-56ff-e911-a2c3-c4346bcb1551.000014,92ff0748-56ff-e911-a2c3-c4346bcb1551,0.3514141494143999
9be99541-56ff-e911-a2c3-c4346bcb1551.000015,93ff0748-56ff-e911-a2c3-c4346bcb1551,0.6510544525619674
9be99541-56ff-e911-a2c3-c4346bcb1551.000016,94ff0748-56ff-e911-a2c3-c4346bcb1551,0.630281808519808
9be99541-56ff-e911-a2c3-c4346bcb1551.000017,95ff0748-56ff-e911-a2c3-c4346bcb1551,0.6392245467210517
9be99541-56ff-e911-a2c3-c4346bcb1551.000018,96ff0748-56ff-e911-a2c3-c4346bcb1551,0.3466753224390499
9be99541-56ff-e911-a2c3-c4346bcb1551.000019,97ff0748-56ff-e911-a2c3-c4346bcb1551,0.6512741120916211
9be99541-56ff-e911-a2c3-c4346bcb1551.000020,99ff0748-56ff-e911-a2c3-c4346bcb1551,0.6334777605923568
9be99541-56ff-e911-a2c3-c4346bcb1551.000021,9aff0748-56ff-e911-a2c3-c4346bcb1551,0.637827315216418
9be99541-56ff-e911-a2c3-c4346bcb1551.000022,9bff0748-56ff-e911-a2c3-c4346bcb1551,0.6509378886852238
9be99541-56ff-e911-a2c3-c4346bcb1551.000023,9cff0748-56ff-e911-a2c3-c4346bcb1551,0.3407649648409279
9be99541-56ff-e911-a2c3-c4346bcb1551.000024,9dff0748-56ff-e911-a2c3-c4346bcb1551,0.35023604918788137
9be99541-56ff-e911-a2c3-c4346bcb1551.000025,9eff0748-56ff-e911-a2c3-c4346bcb1551,0.34806029879594025
9be99541-56ff-e911-a2c3-c4346bcb1551.000026,9fff0748-56ff-e911-a2c3-c4346bcb1551,0.3599373393258756
9be99541-56ff-e911-a2c3-c4346bcb1551.000027,a0ff0748-56ff-e911-a2c3-c4346bcb1551,0.6414758458535834
9be99541-56ff-e911-a2c3-c4346bcb1551.000028,a1ff0748-56ff-e911-a2c3-c4346bcb1551,0.6436675645092276
9be99541-56ff-e911-a2c3-c4346bcb1551.000029,a2ff0748-56ff-e911-a2c3-c4346bcb1551,0.4228731350551367
9be99541-56ff-e911-a2c3-c4346bcb1551.000030,a3ff0748-56ff-e911-a2c3-c4346bcb1551,0.6491030086936108
9be99541-56ff-e911-a2c3-c4346bcb1551.000031,a4ff0748-56ff-e911-a2c3-c4346bcb1551,0.3482000529031912
9be99541-56ff-e911-a2c3-c4346bcb1551.000032,a5ff0748-56ff-e911-a2c3-c4346bcb1551,0.3542402378303229
9be99541-56ff-e911-a2c3-c4346bcb1551.000033,a6ff0748-56ff-e911-a2c3-c4346bcb1551,0.347757337313338
9be99541-56ff-e911-a2c3-c4346bcb1551.000034,a7ff0748-56ff-e911-a2c3-c4346bcb1551,0.3561619428536161
9be99541-56ff-e911-a2c3-c4346bcb1551.000035,a8ff0748-56ff-e911-a2c3-c4346bcb1551,0.3492920941717628
9be99541-56ff-e911-a2c3-c4346bcb1551.000036,a9ff0748-56ff-e911-a2c3-c4346bcb1551,0.6482659737168365
9be99541-56ff-e911-a2c3-c4346bcb1551.000037,aaff0748-56ff-e911-a2c3-c4346bcb1551,0.6527257577460784
9be99541-56ff-e911-a2c3-c4346bcb1551.000038,abff0748-56ff-e911-a2c3-c4346bcb1551,0.5152601235742075
9be99541-56ff-e911-a2c3-c4346bcb1551.000039,acff0748-56ff-e911-a2c3-c4346bcb1551,0.3688904091449137
9be99541-56ff-e911-a2c3-c4346bcb1551.000040,7dcc024e-56ff-e911-a2c3-c4346bcb1551,0.3698789047117971
9be99541-56ff-e911-a2c3-c4346bcb1551.000041,7fcc024e-56ff-e911-a2c3-c4346bcb1551,0.6471051164103925
9be99541-56ff-e911-a2c3-c4346bcb1551.000042,81cc024e-56ff-e911-a2c3-c4346bcb1551,0.3462241214338994
9be99541-56ff-e911-a2c3-c4346bcb1551.000043,83cc024e-56ff-e911-a2c3-c4346bcb1551,0.6446615519201618
9be99541-56ff-e911-a2c3-c4346bcb1551.000044,85cc024e-56ff-e911-a2c3-c4346bcb1551,0.6543203401947509
9be99541-56ff-e911-a2c3-c4346bcb1551.000045,87cc024e-56ff-e911-a2c3-c4346bcb1551,0.6331985183909211
9be99541-56ff-e911-a2c3-c4346bcb1551.000046,89cc024e-56ff-e911-a2c3-c4346bcb1551,0.6300320516664977
9be99541-56ff-e911-a2c3-c4346bcb1551.000047,8bcc024e-56ff-e911-a2c3-c4346bcb1551,0.3355694201678956
9be99541-56ff-e911-a2c3-c4346bcb1551.000048,8dcc024e-56ff-e911-a2c3-c4346bcb1551,0.3526098265735486
9be99541-56ff-e911-a2c3-c4346bcb1551.000049,8fcc024e-56ff-e911-a2c3-c4346bcb1551,0.5829229180219461
9be99541-56ff-e911-a2c3-c4346bcb1551.000050,91cc024e-56ff-e911-a2c3-c4346bcb1551,0.6129050348989317
9be99541-56ff-e911-a2c3-c4346bcb1551.000051,93cc024e-56ff-e911-a2c3-c4346bcb1551,0.35465738678318354
9be99541-56ff-e911-a2c3-c4346bcb1551.000052,95cc024e-56ff-e911-a2c3-c4346bcb1551,0.6502894192080279
9be99541-56ff-e911-a2c3-c4346bcb1551.000053,97cc024e-56ff-e911-a2c3-c4346bcb1551,0.6443175978736291
9be99541-56ff-e911-a2c3-c4346bcb1551.000054,99cc024e-56ff-e911-a2c3-c4346bcb1551,0.6825587735715635
9be99541-56ff-e911-a2c3-c4346bcb1551.000055,9acc024e-56ff-e911-a2c3-c4346bcb1551,0.647798967980438
9be99541-56ff-e911-a2c3-c4346bcb1551.000056,9bcc024e-56ff-e911-a2c3-c4346bcb1551,0.3542122085898285
9be99541-56ff-e911-a2c3-c4346bcb1551.000057,9ccc024e-56ff-e911-a2c3-c4346bcb1551,0.6315403355789659
9be99541-56ff-e911-a2c3-c4346bcb1551.000058,9dcc024e-56ff-e911-a2c3-c4346bcb1551,0.36199258905775467
9be99541-56ff-e911-a2c3-c4346bcb1551.000059,9ecc024e-56ff-e911-a2c3-c4346bcb1551,0.6229167204881373
9be99541-56ff-e911-a2c3-c4346bcb1551.000060,aeff0748-56ff-e911-a2c3-c4346bcb1551,0.4514335917425961
9be99541-56ff-e911-a2c3-c4346bcb1551.000061,afff0748-56ff-e911-a2c3-c4346bcb1551,0.6534204545599395
9be99541-56ff-e911-a2c3-c4346bcb1551.000062,b0ff0748-56ff-e911-a2c3-c4346bcb1551,0.34977421260782243
9be99541-56ff-e911-a2c3-c4346bcb1551.000063,64cc024e-56ff-e911-a2c3-c4346bcb1551,0.3534369413330325
9be99541-56ff-e911-a2c3-c4346bcb1551.000064,65cc024e-56ff-e911-a2c3-c4346bcb1551,0.6494584463394929
9be99541-56ff-e911-a2c3-c4346bcb1551.000065,66cc024e-56ff-e911-a2c3-c4346bcb1551,0.3522336281209091
9be99541-56ff-e911-a2c3-c4346bcb1551.000066,67cc024e-56ff-e911-a2c3-c4346bcb1551,0.6404945272366523
9be99541-56ff-e911-a2c3-c4346bcb1551.000067,68cc024e-56ff-e911-a2c3-c4346bcb1551,0.6125228097696945
9be99541-56ff-e911-a2c3-c4346bcb1551.000068,69cc024e-56ff-e911-a2c3-c4346bcb1551,0.3682144615046286
9be99541-56ff-e911-a2c3-c4346bcb1551.000069,6acc024e-56ff-e911-a2c3-c4346bcb1551,0.5510095100187038
9be99541-56ff-e911-a2c3-c4346bcb1551.000070,6bcc024e-56ff-e911-a2c3-c4346bcb1551,0.3612287763972044
9be99541-56ff-e911-a2c3-c4346bcb1551.000071,6ccc024e-56ff-e911-a2c3-c4346bcb1551,0.6487485438423817
