,sample,sim_id,season,age_bin,density_bin,value
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.5348837209302
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.06436420722135
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.02609830361027
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.0007692307692308
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.0003787878787879
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.0
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.0
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.1162790697674
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.07587650444793
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.04219225750326
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.007179487179487
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.001136363636364
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.0
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.0008888888888889
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.06976744186047
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.06541077969649
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.0461070030448
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.01641025641026
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.006060606060606
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.007070707070707
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.004444444444444
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.03171247357294
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.05128205128205
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.0622009569378
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.02846153846154
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.01401515151515
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.01717171717172
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.01511111111111
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.2473572938689
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.7430664573522
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,inf,0.8234014789039
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,inf,0.9471794871795
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,inf,0.9784090909091
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,inf,0.9757575757576
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,inf,0.9795555555556
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,0.0,0.8818737270876
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,0.0,0.6559196617336
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,0.0,0.6131354026091
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,0.0,0.4604183214191
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,0.0,0.3140151515152
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,0.0,0.2967213114754
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,0.0,0.2328828828829
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,50.0,0.02647657841141
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,50.0,0.07188160676533
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,50.0,0.07557354925776
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,50.0,0.1088165210485
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,50.0,0.1151515151515
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,50.0,0.1513661202186
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,50.0,0.131981981982
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,200.0,0.0142566191446
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,200.0,0.02959830866808
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,200.0,0.05128205128205
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,200.0,0.06380725443474
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,200.0,0.08522727272727
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,200.0,0.09180327868852
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,200.0,0.08423423423423
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,500.0,0.0224032586558
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,500.0,0.02431289640592
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,500.0,0.04183535762483
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,500.0,0.051363516018
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,500.0,0.0655303030303
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,500.0,0.06229508196721
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,500.0,0.06486486486486
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,inf,0.05498981670061
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,inf,0.2182875264271
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,inf,0.2181736392263
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,inf,0.3155943870797
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,inf,0.4200757575758
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,inf,0.3978142076503
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,inf,0.486036036036
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,0.0,0.7021739130435
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,0.0,0.5798969072165
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,0.0,0.4542936288089
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,0.0,0.2996870109546
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,0.0,0.148343373494
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,0.0,0.1664859002169
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,0.0,0.1315315315315
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,50.0,0.05652173913043
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,50.0,0.08247422680412
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,50.0,0.106648199446
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,50.0,0.1158059467919
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,50.0,0.1027861445783
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,50.0,0.105748373102
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,50.0,0.1040540540541
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,200.0,0.0304347826087
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,200.0,0.03092783505155
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,200.0,0.0595567867036
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,200.0,0.06911841418884
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,200.0,0.06852409638554
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,200.0,0.06832971800434
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,200.0,0.06081081081081
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,500.0,0.0195652173913
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,500.0,0.02783505154639
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,500.0,0.05216989843029
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,500.0,0.05242566510172
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,500.0,0.04819277108434
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,500.0,0.058568329718
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,500.0,0.05495495495495
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,inf,0.1913043478261
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,inf,0.2788659793814
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,inf,0.3273314866113
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,inf,0.462962962963
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,inf,0.6321536144578
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,inf,0.6008676789588
0,0,930ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,inf,0.6486486486486
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.5008665511265
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.1131498470948
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.02326602282704
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.001262945188179
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.0
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.004263565891473
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.003488372093023
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.1438474870017
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.1290519877676
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.07506584723442
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.04597120484971
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.04
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.07713178294574
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.06666666666667
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.08665511265165
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.1119266055046
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.1049165935031
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.1220005051781
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.1246153846154
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.1616279069767
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.1593023255814
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.05199306759099
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.1247706422018
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.1395961369622
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.1896943672645
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.205641025641
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.2124031007752
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.1941860465116
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.2166377816291
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.5211009174312
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,inf,0.6571553994732
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,inf,0.6410709775196
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,inf,0.6297435897436
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,inf,0.5445736434109
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,inf,0.5763565891473
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,0.0,0.9335863377609
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,0.0,0.7349768875193
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,0.0,0.5465567410281
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,0.0,0.4576923076923
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,0.0,0.2071065989848
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,0.0,0.3020325203252
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,0.0,0.1956862745098
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,50.0,0.01138519924099
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,50.0,0.05444273240883
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,50.0,0.07953443258972
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,50.0,0.09642857142857
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,50.0,0.1319796954315
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,50.0,0.1471544715447
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,50.0,0.1411764705882
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,200.0,0.005692599620493
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,200.0,0.02465331278891
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,200.0,0.04898157129001
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,200.0,0.06648351648352
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,200.0,0.08934010152284
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,200.0,0.09512195121951
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,200.0,0.1027450980392
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,500.0,0.001897533206831
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,500.0,0.01284026707756
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,500.0,0.03782735208535
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,500.0,0.05631868131868
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,500.0,0.09390862944162
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,500.0,0.06910569105691
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,500.0,0.08941176470588
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,1.0,inf,0.04743833017078
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,4.0,inf,0.1730868002054
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,8.0,inf,0.2870999030068
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,18.0,inf,0.3230769230769
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,28.0,inf,0.4776649746193
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,43.0,inf,0.3865853658537
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,DH2,inf,inf,0.4709803921569
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,0.0,0.9139194139194
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,0.0,0.5829173599556
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,0.0,0.4368539325843
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,0.0,0.2801545680375
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,0.0,0.1380337636544
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,0.0,0.117907444668
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,0.0,0.1203921568627
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,50.0,0.01831501831502
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,50.0,0.07820299500832
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,50.0,0.0961797752809
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,50.0,0.1214463152084
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,50.0,0.1375372393247
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,50.0,0.1134808853119
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,50.0,0.1419607843137
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,200.0,0.005494505494505
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,200.0,0.03272323904603
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,200.0,0.05033707865169
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,200.0,0.08225227711841
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,200.0,0.09632571996028
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,200.0,0.09134808853119
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,200.0,0.09450980392157
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,500.0,0.01098901098901
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,500.0,0.03494176372712
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,500.0,0.04449438202247
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,500.0,0.05630692796025
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,500.0,0.1037735849057
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,500.0,0.09014084507042
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,500.0,0.09450980392157
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,1.0,inf,0.05128205128205
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,4.0,inf,0.2712146422629
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,8.0,inf,0.3721348314607
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,18.0,inf,0.4598399116754
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,28.0,inf,0.5243296921549
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,43.0,inf,0.5871227364185
0,9,9c0ffc70-1d04-ea11-a2c3-c4346bcb1551,W2,inf,inf,0.5486274509804
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.563981042654
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.09683893627697
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.01734331888057
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.00304203539823
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.00305410122164
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.0
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.004651162790698
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.09004739336493
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.1133968891119
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.05715411903823
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.02101769911504
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.007417102966841
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.006770833333333
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.03062015503876
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.06872037914692
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.09934771700953
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.06030744974379
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.02323008849558
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.01221640488656
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.0203125
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.02325581395349
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.04739336492891
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.1219267436026
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.07686243594797
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.03650442477876
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.02094240837696
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.028125
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.03217054263566
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.2298578199052
0,4,970ffc70-1d04-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.568489713999
