,sample,sim_id,season,age_bin,density_bin,value
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.8635514018692
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.4433349975037
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.3183962264151
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.236533397175
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.1513102282333
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.1338095238095
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.1391472868217
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.05233644859813
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.1103344982526
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.1067216981132
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.09552310270529
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.08241758241758
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.07714285714286
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.07829457364341
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.02616822429907
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.07338991512731
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.0872641509434
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.09217141489107
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.09467455621302
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.11
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.1027131782946
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.01308411214953
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.05741387918123
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.06957547169811
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.07373713191286
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.08537616229924
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.1009523809524
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.08410852713178
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.04485981308411
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.3155267099351
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,8.0,inf,0.4180424528302
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,18.0,inf,0.5020349533158
0,0,82c66b46-1904-ea11-a2c3-c4346bcb1551,DC2,28.0,inf,0.5862214708369
