Sample_Id,Sim_Id,AgeBin,Result
a7c53091-8db8-e911-a2c1-c4346bcb1555.000026,be172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000026,be172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,72.95995995995996
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000027,bf172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,119.529
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000028,c0172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,41.205
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000029,c1172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,56.748000000000005
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000030,c2172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,134.161
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000031,c3172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,46.994
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000032,c4172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,76.53353353353353
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000033,c5172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,130.721
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000034,c6172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,124.70700000000001
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000035,c7172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,125.66
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000036,c8172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,76.76899999999999
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000037,c9172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,136.19899999999998
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000038,ca172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,92.667
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000039,cb172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,131.832
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000040,a4172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,63.055
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000041,a5172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,42.913000000000004
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000042,a6172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,77.97
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000043,a7172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,97.37100000000001
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000044,a8172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,130.129
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000045,a9172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,123.07107107107107
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000046,aa172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,121.331
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000047,ab172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,47.92100000000001
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000048,ac172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,121.994
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000049,ad172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,128.234
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000050,ae172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,49.748999999999995
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000051,af172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,132.003
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000052,b0172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000053,b1172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000053,b1172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
a7c53091-8db8-e911-a2c1-c4346bcb1555.000053,b1172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
