,sample,sim_id,season,age_bin,density_bin,value
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.9253731343284
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.7811059907834
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.9266862170088
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.8900836320191
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.8869395711501
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.9003496503497
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.8870967741935
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.02985074626866
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.09447004608295
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.03519061583578
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.07168458781362
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.08771929824561
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.08041958041958
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.09408602150538
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.03456221198157
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.02052785923754
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.02031063321386
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.01949317738791
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.01398601398601
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.01075268817204
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.01152073732719
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.002932551319648
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.001194743130227
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.005376344086022
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.04477611940299
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.07834101382488
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,8.0,inf,0.01466275659824
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,18.0,inf,0.01672640382318
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,28.0,inf,0.005847953216374
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,43.0,inf,0.005244755244755
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DC2,inf,inf,0.002688172043011
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,1.0,0.0,1.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,4.0,0.0,0.9194444444444
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,8.0,0.0,0.82
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,18.0,0.0,0.8345679012346
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,28.0,0.0,0.8648148148148
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,43.0,0.0,0.7645833333333
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,inf,0.0,0.7589743589744
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,1.0,50.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,4.0,50.0,0.01666666666667
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,8.0,50.0,0.06
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,18.0,50.0,0.08024691358025
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,28.0,50.0,0.06851851851852
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,43.0,50.0,0.1083333333333
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,inf,50.0,0.1410256410256
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,1.0,200.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,4.0,200.0,0.005555555555556
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,8.0,200.0,0.03666666666667
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,18.0,200.0,0.01975308641975
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,28.0,200.0,0.02777777777778
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,43.0,200.0,0.03333333333333
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,inf,200.0,0.03846153846154
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,1.0,500.0,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,4.0,500.0,0.002777777777778
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,8.0,500.0,0.02333333333333
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,18.0,500.0,0.01481481481481
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,28.0,500.0,0.02037037037037
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,43.0,500.0,0.02291666666667
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,inf,500.0,0.02051282051282
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,1.0,inf,0.0
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,4.0,inf,0.05555555555556
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,8.0,inf,0.06
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,18.0,inf,0.05061728395062
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,28.0,inf,0.01851851851852
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,43.0,inf,0.07083333333333
0,4,4c0f9c31-1504-ea11-a2c3-c4346bcb1551,DH2,inf,inf,0.04102564102564
