,sample,sim_id,value
0,13,e9108127-d605-ea11-a2c3-c4346bcb1551,0.1374320350871261
0,105,df108127-d605-ea11-a2c3-c4346bcb1551,0.05497940739737051
0,102,d6108127-d605-ea11-a2c3-c4346bcb1551,0.1728670384791296
0,107,e5108127-d605-ea11-a2c3-c4346bcb1551,0.1348054771177333
0,116,fd108127-d605-ea11-a2c3-c4346bcb1551,0.19025521987362654
0,110,ee108127-d605-ea11-a2c3-c4346bcb1551,0.07434982645526428
0,123,0e118127-d605-ea11-a2c3-c4346bcb1551,0.15360286196955805
0,125,1d118127-d605-ea11-a2c3-c4346bcb1551,0.1480847546261553
0,40,bb6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.025540845915404196
0,44,bf6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.18301250394373386
0,50,c56b0c1b-d605-ea11-a2c3-c4346bcb1551,0.10046109444091764
0,46,c16b0c1b-d605-ea11-a2c3-c4346bcb1551,0.00688853674032926
0,59,ce6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.14745922986461515
0,65,ddaa8a21-d605-ea11-a2c3-c4346bcb1551,0.15700084058946515
0,60,d8aa8a21-d605-ea11-a2c3-c4346bcb1551,0.27238467653083587
0,54,c96b0c1b-d605-ea11-a2c3-c4346bcb1551,0.21675257051125318
0,55,ca6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.0525431126973828
0,80,ecaa8a21-d605-ea11-a2c3-c4346bcb1551,0.1631580710577925
0,75,e7aa8a21-d605-ea11-a2c3-c4346bcb1551,0.19465908391918837
0,90,f6aa8a21-d605-ea11-a2c3-c4346bcb1551,0.20767146314734772
0,71,e3aa8a21-d605-ea11-a2c3-c4346bcb1551,0.0866818789850392
0,24,cd108127-d605-ea11-a2c3-c4346bcb1551,0.1858395759253168
0,86,f2aa8a21-d605-ea11-a2c3-c4346bcb1551,0.17774805930110002
0,99,ffaa8a21-d605-ea11-a2c3-c4346bcb1551,0.17580669141472027
0,95,fbaa8a21-d605-ea11-a2c3-c4346bcb1551,0.08941570593864083
0,1,c8108127-d605-ea11-a2c3-c4346bcb1551,0.2085812768258708
0,17,f5108127-d605-ea11-a2c3-c4346bcb1551,0.20716886602229462
0,39,f9108127-d605-ea11-a2c3-c4346bcb1551,0.15616965539091945
0,104,dc108127-d605-ea11-a2c3-c4346bcb1551,0.18930063145258688
0,7,d7108127-d605-ea11-a2c3-c4346bcb1551,0.013598778223632485
0,12,e6108127-d605-ea11-a2c3-c4346bcb1551,0.15373832481772423
0,101,d3108127-d605-ea11-a2c3-c4346bcb1551,0.17097297594403943
0,106,e2108127-d605-ea11-a2c3-c4346bcb1551,0.21002083474343372
0,114,fa108127-d605-ea11-a2c3-c4346bcb1551,0.2615025930528775
0,15,ef108127-d605-ea11-a2c3-c4346bcb1551,0.08054603801483752
0,120,0b118127-d605-ea11-a2c3-c4346bcb1551,0.285421828974553
0,109,eb108127-d605-ea11-a2c3-c4346bcb1551,0.13668843676821335
0,117,fe108127-d605-ea11-a2c3-c4346bcb1551,0.18073544752515935
0,111,f1108127-d605-ea11-a2c3-c4346bcb1551,0.026181237148452934
0,124,0f118127-d605-ea11-a2c3-c4346bcb1551,0.0625429546677148
0,126,20118127-d605-ea11-a2c3-c4346bcb1551,0.13018006637203966
0,41,bc6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.26776712364331706
0,56,cb6b0c1b-d605-ea11-a2c3-c4346bcb1551,0.10797699856619905
0,51,c66b0c1b-d605-ea11-a2c3-c4346bcb1551,0.24445621062261522
0,47,c26b0c1b-d605-ea11-a2c3-c4346bcb1551,0.20501171714302147
0,72,e4aa8a21-d605-ea11-a2c3-c4346bcb1551,0.18571713204719817
0,66,deaa8a21-d605-ea11-a2c3-c4346bcb1551,0.13698414128165506
0,61,d9aa8a21-d605-ea11-a2c3-c4346bcb1551,0.09164625266003557
0,62,daaa8a21-d605-ea11-a2c3-c4346bcb1551,0.19352711940338774
0,68,e0aa8a21-d605-ea11-a2c3-c4346bcb1551,0.2584456882173459
0,81,edaa8a21-d605-ea11-a2c3-c4346bcb1551,0.16856174782753583
0,76,e8aa8a21-d605-ea11-a2c3-c4346bcb1551,0.18092477857372122
0,91,f7aa8a21-d605-ea11-a2c3-c4346bcb1551,0.21129585104301518
0,96,fcaa8a21-d605-ea11-a2c3-c4346bcb1551,0.24833659406559133
0,87,f3aa8a21-d605-ea11-a2c3-c4346bcb1551,0.2591303903104112
0,20,c5108127-d605-ea11-a2c3-c4346bcb1551,0.2545058887039107
0,28,d8108127-d605-ea11-a2c3-c4346bcb1551,0.1643096537864077
0,33,e7108127-d605-ea11-a2c3-c4346bcb1551,0.1518784616962934
0,22,c9108127-d605-ea11-a2c3-c4346bcb1551,0.2157143784751334
0,2,ca108127-d605-ea11-a2c3-c4346bcb1551,0.23316847493830273
0,16,f2108127-d605-ea11-a2c3-c4346bcb1551,0.16472510037434512
0,9,dd108127-d605-ea11-a2c3-c4346bcb1551,0.16764825181778445
0,4,ce108127-d605-ea11-a2c3-c4346bcb1551,0.00433849776995073
0,38,f6108127-d605-ea11-a2c3-c4346bcb1551,0.23250649755104064
0,11,e3108127-d605-ea11-a2c3-c4346bcb1551,0.19479675397142074
0,6,d4108127-d605-ea11-a2c3-c4346bcb1551,0.10780026327110226
0,19,fb108127-d605-ea11-a2c3-c4346bcb1551,0.22257970798583843
0,100,d0108127-d605-ea11-a2c3-c4346bcb1551,0.169058367380451
0,14,ec108127-d605-ea11-a2c3-c4346bcb1551,0.07254612848028763
0,121,0c118127-d605-ea11-a2c3-c4346bcb1551,0.1705176562643755
0,118,ff108127-d605-ea11-a2c3-c4346bcb1551,0.038470220656877545
0,127,21118127-d605-ea11-a2c3-c4346bcb1551,0.22307138306532448
