,sample,sim_id,season,age_bin,density_bin,value
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,50,0.4431818181819
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,50,0.01419558359621
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,50,0.03285420944559
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,50,0.03094462540717
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,50,0.01984732824427
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,50,0.04202898550725
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,50,0.0
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,500,0.19318181818182
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,500,0.06940063091483001
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,500,0.3244353182752
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,500,0.37622149837130003
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,500,0.35114503816794995
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,500,0.4014492753623
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,500,0.5133991537377001
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,2000000,0.3636363636364
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,2000000,0.916403785489
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,2000000,0.6427104722793
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,2000000,0.5928338762215
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,2000000,0.6290076335878
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,2000000,0.5565217391304
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,2000000,0.4866008462623
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,50,0.86956521739135
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,50,0.10122164048865
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,50,0.019342359767888
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,50,0.44677284157589997
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,50,0.3175438596492
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,50,0.38611111111109997
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,50,0.340579710145
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,500,0.09661835748792
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,500,0.17626527050607
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,500,0.3539651837524
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,500,0.21458507963116
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,500,0.321052631579
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,500,0.14861111111111
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,500,0.21739130434785997
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,2000000,0.03381642512077
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,2000000,0.7225130890052
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,2000000,0.6266924564797
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,2000000,0.338642078793
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,2000000,0.3614035087719
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,2000000,0.4652777777778
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,2000000,0.4420289855072
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,1,50,0.48717948717945003
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,4,50,0.3415061295972
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,8,50,0.32554257095163
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,18,50,0.52833333333333
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,28,50,0.4070175438596
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,43,50,0.520833333333367
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,125,50,0.4623188405797
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,1,500,0.11538461538461
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,4,500,0.24343257443086003
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,8,500,0.4357262103505
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,18,500,0.32166666666663
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,28,500,0.44385964912279996
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,43,500,0.39722222222223
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,125,500,0.4072463768116
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,1,2000000,0.3974358974359
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,4,2000000,0.415061295972
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,8,2000000,0.2387312186978
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,18,2000000,0.15
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,28,2000000,0.1491228070175
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,43,2000000,0.08194444444444
0,0,6ea0c442-653d-ea11-a2c3-c4346bcb1551,W2,125,2000000,0.1304347826087
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,50,0.40983606557374996
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,50,0.0
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,50,0.01
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,50,0.0009259259259259
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,50,0.002380952380952
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,50,0.0
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,50,0.0
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,500,0.3606557377049
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,500,0.046296296296296
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,500,0.3283333333333
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,500,0.20000000000002
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,500,0.20714285714281
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,500,0.1481481481481
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,500,0.134999999999967
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,1,2000000,0.2295081967213
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,4,2000000,0.9537037037037
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,8,2000000,0.6616666666667
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,18,2000000,0.7990740740741
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,28,2000000,0.7904761904762
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,43,2000000,0.8518518518519
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DC2,125,2000000,0.865
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,50,0.8666666666667
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,50,0.01764705882353
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,50,0.1469696969697
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,50,0.306005719733
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,50,0.13440197287299
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,50,0.19411764705884
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,50,0.061666666666670006
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,500,0.08888888888888
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,500,0.17254901960782
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,500,0.23484848484850002
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,500,0.26787416587220003
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,500,0.3205918618989
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,500,0.31960784313729995
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,500,0.3216666666667
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,1,2000000,0.04444444444444
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,4,2000000,0.8098039215686
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,8,2000000,0.6181818181818
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,18,2000000,0.4261201143947
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,28,2000000,0.5450061652281
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,43,2000000,0.4862745098039
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,DH2,125,2000000,0.6166666666667
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,1,50,0.659259259259307
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,4,50,0.23137254901962
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,8,50,0.18787878787876
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,18,50,0.28627450980388996
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,28,50,0.299999999999976
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,43,50,0.298148148148152
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,125,50,0.14
0,2,70a0c442-653d-ea11-a2c3-c4346bcb1551,W2,1,500,0.07407407407408
