,sample,sim_id,season,age_bin,density_bin,value
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,1.0,0.0,0.8845577211394
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,4.0,0.0,0.8241206030151
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,8.0,0.0,0.7946389011963
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,18.0,0.0,0.7477626000942
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,28.0,0.0,0.6278863232682
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,43.0,0.0,0.6195518345235
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,inf,0.0,0.6548828988069
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,1.0,50.0,0.05772113943028
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,4.0,50.0,0.0926856504746
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,8.0,50.0,0.1331413380594
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,18.0,50.0,0.1778144135657
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,28.0,50.0,0.2797513321492
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,43.0,50.0,0.2878601329722
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,inf,50.0,0.2554131683606
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,1.0,200.0,0.0232383808096
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,4.0,200.0,0.04187604690117
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,8.0,200.0,0.05914931324767
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,18.0,200.0,0.07053697597739
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,28.0,200.0,0.08081705150977
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,43.0,200.0,0.08002954937208
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,inf,200.0,0.08616880247459
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,1.0,500.0,0.01349325337331
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,4.0,500.0,0.00893355667225
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,8.0,500.0,0.004430660168365
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,18.0,500.0,0.00259067357513
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,28.0,500.0,0.005861456483126
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,43.0,500.0,0.003939916276779
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,inf,500.0,0.001325673884224
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,1.0,inf,0.02098950524738
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,4.0,inf,0.03238414293691
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,8.0,inf,0.008639787328312
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,18.0,inf,0.001295336787565
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,28.0,inf,0.005683836589698
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,43.0,inf,0.008618566855454
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DC2,inf,inf,0.002209456473707
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,1.0,0.0,0.9502040816327
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,4.0,0.0,0.7486272117145
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,8.0,0.0,0.6528577758086
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,18.0,0.0,0.5424207418817
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,28.0,0.0,0.4618572235826
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,43.0,0.0,0.4357916451779
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,inf,0.0,0.4692020531965
0,3,af528e90-a901-ea11-a2c3-c4346bcb1551,DH2,1.0,50.0,0.01387755102041
