,sample,sim_id,value
0,104,cdc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.09393981959726952
0,55,ec3ae147-b404-ea11-a2c3-c4346bcb1551,0.11260363886672474
0,92,96c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.09088160343428012
0,107,d7c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08961002628912883
0,143,33c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.13674793435855642
0,164,86c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.10593469540981582
0,149,3cc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08042922624033617
0,111,dcc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.12042807217858374
0,181,e1c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.0676373018750295
0,168,8fc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.11073509818390342
0,153,4bc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.10529408161738385
0,170,95c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07291894235337956
0,198,e40fd653-b404-ea11-a2c3-c4346bcb1551,0.0729242778215974
0,156,4fc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08278977344312462
0,121,1110d653-b404-ea11-a2c3-c4346bcb1551,0.07417433963101536
0,187,f0c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.1563518644162799
0,174,a1c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08319902123365627
0,124,1510d653-b404-ea11-a2c3-c4346bcb1551,0.10131358000419825
0,176,a5c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07603645780688202
0,191,d50fd653-b404-ea11-a2c3-c4346bcb1551,0.07462060323627469
0,125,1910d653-b404-ea11-a2c3-c4346bcb1551,0.06928891603742553
0,162,82c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.1594072933607137
0,178,aac9dc4d-b404-ea11-a2c3-c4346bcb1551,0.10686120327018662
0,193,d90fd653-b404-ea11-a2c3-c4346bcb1551,0.1705777294975681
0,133,3c10d653-b404-ea11-a2c3-c4346bcb1551,0.0758914510323031
0,195,e00fd653-b404-ea11-a2c3-c4346bcb1551,0.0829956577402967
0,224,7710d653-b404-ea11-a2c3-c4346bcb1551,0.10653662663007855
0,130,2d10d653-b404-ea11-a2c3-c4346bcb1551,0.11906927769636474
0,211,4210d653-b404-ea11-a2c3-c4346bcb1551,0.13178009616732
0,226,7c10d653-b404-ea11-a2c3-c4346bcb1551,0.12270034919278974
0,240,f010d653-b404-ea11-a2c3-c4346bcb1551,0.17337372184587965
0,213,4610d653-b404-ea11-a2c3-c4346bcb1551,0.08947790978645127
0,228,8210d653-b404-ea11-a2c3-c4346bcb1551,0.07225839286615557
0,242,fd10d653-b404-ea11-a2c3-c4346bcb1551,0.08228078399133512
0,229,8610d653-b404-ea11-a2c3-c4346bcb1551,0.07036490239754246
0,215,4b10d653-b404-ea11-a2c3-c4346bcb1551,0.08763307977270778
0,230,8b10d653-b404-ea11-a2c3-c4346bcb1551,0.08796560534737592
0,244,0511d653-b404-ea11-a2c3-c4346bcb1551,0.07165566103222533
0,245,0a11d653-b404-ea11-a2c3-c4346bcb1551,0.13745941569628894
0,202,1e10d653-b404-ea11-a2c3-c4346bcb1551,0.07347824729964532
0,218,5510d653-b404-ea11-a2c3-c4346bcb1551,0.09140062768783841
0,246,0e11d653-b404-ea11-a2c3-c4346bcb1551,0.0863176650312955
0,203,2010d653-b404-ea11-a2c3-c4346bcb1551,0.07333353935005718
0,204,2410d653-b404-ea11-a2c3-c4346bcb1551,0.1273353305293236
0,221,7310d653-b404-ea11-a2c3-c4346bcb1551,0.10868855113855376
0,237,9a10d653-b404-ea11-a2c3-c4346bcb1551,0.07775521497674642
0,239,a110d653-b404-ea11-a2c3-c4346bcb1551,0.08814305579386075
0,255,3f11d653-b404-ea11-a2c3-c4346bcb1551,0.1298072353068792
0,0,3b3ae147-b404-ea11-a2c3-c4346bcb1551,0.10547441810960179
0,19,4e3ae147-b404-ea11-a2c3-c4346bcb1551,0.2080389013297314
0,4,3f3ae147-b404-ea11-a2c3-c4346bcb1551,0.1170524628689668
0,34,5d3ae147-b404-ea11-a2c3-c4346bcb1551,0.07880931114816551
0,21,503ae147-b404-ea11-a2c3-c4346bcb1551,0.13900903002951773
0,6,413ae147-b404-ea11-a2c3-c4346bcb1551,0.07643647944278481
0,72,a03ae147-b404-ea11-a2c3-c4346bcb1551,0.19885885457572947
0,25,543ae147-b404-ea11-a2c3-c4346bcb1551,0.13712693039628915
0,10,453ae147-b404-ea11-a2c3-c4346bcb1551,0.1086149687852627
0,77,b33ae147-b404-ea11-a2c3-c4346bcb1551,0.19532403677772392
0,62,893ae147-b404-ea11-a2c3-c4346bcb1551,0.12062513964375843
0,29,583ae147-b404-ea11-a2c3-c4346bcb1551,0.07099242164825341
0,14,493ae147-b404-ea11-a2c3-c4346bcb1551,0.0738988722192028
0,63,903ae147-b404-ea11-a2c3-c4346bcb1551,0.07670440043845968
0,15,4a3ae147-b404-ea11-a2c3-c4346bcb1551,0.10732020131722782
0,82,88c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.07162243039384923
0,43,cb3ae147-b404-ea11-a2c3-c4346bcb1551,0.11597355384870342
0,83,8dc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.1657158437176509
0,99,acc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.1395419975696821
0,52,e43ae147-b404-ea11-a2c3-c4346bcb1551,0.10691998619979122
0,116,f2c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08941012970076319
0,89,93c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.1125774838281387
0,119,f6c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.12208346191301318
0,105,d4c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.11244418537538498
0,58,f33ae147-b404-ea11-a2c3-c4346bcb1551,0.13370292078462903
0,108,d8c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.15515953043066055
0,95,a3c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08024941391984981
0,150,3dc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.1070333027496427
0,146,38c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.12575223805760904
0,166,8cc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.10465084454477468
0,196,e10fd653-b404-ea11-a2c3-c4346bcb1551,0.08806514662475542
0,182,e2c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.09152367031361898
0,169,92c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07724263368567248
0,199,e50fd653-b404-ea11-a2c3-c4346bcb1551,0.13678925874672715
0,120,0c10d653-b404-ea11-a2c3-c4346bcb1551,0.17325165618883548
0,186,ebc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07851281444920642
0,158,52c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.11732861111279934
0,173,9fc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.13974125021117884
0,122,1210d653-b404-ea11-a2c3-c4346bcb1551,0.10848454839334301
0,189,d20fd653-b404-ea11-a2c3-c4346bcb1551,0.12650140645495836
0,179,abc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.11800082378964769
0,127,1f10d653-b404-ea11-a2c3-c4346bcb1551,0.1469934184675127
0,194,db0fd653-b404-ea11-a2c3-c4346bcb1551,0.20323232014712006
0,209,3d10d653-b404-ea11-a2c3-c4346bcb1551,0.07115603693605851
0,225,7810d653-b404-ea11-a2c3-c4346bcb1551,0.12264709521328199
0,131,3410d653-b404-ea11-a2c3-c4346bcb1551,0.1648599940792917
0,136,4310d653-b404-ea11-a2c3-c4346bcb1551,0.06986987238745332
0,200,1610d653-b404-ea11-a2c3-c4346bcb1551,0.10754493867176619
0,201,1b10d653-b404-ea11-a2c3-c4346bcb1551,0.1303966114446648
0,217,5210d653-b404-ea11-a2c3-c4346bcb1551,0.07916891260307583
0,233,9210d653-b404-ea11-a2c3-c4346bcb1551,0.1522684585421181
0,247,1111d653-b404-ea11-a2c3-c4346bcb1551,0.09915885842101027
0,220,7010d653-b404-ea11-a2c3-c4346bcb1551,0.1692543499047606
0,205,2910d653-b404-ea11-a2c3-c4346bcb1551,0.07985499981832508
0,248,1511d653-b404-ea11-a2c3-c4346bcb1551,0.0906578946274379
0,222,7410d653-b404-ea11-a2c3-c4346bcb1551,0.08151783257931972
0,250,1e11d653-b404-ea11-a2c3-c4346bcb1551,0.07472935183593721
0,236,9610d653-b404-ea11-a2c3-c4346bcb1551,0.16183101384549745
0,251,2811d653-b404-ea11-a2c3-c4346bcb1551,0.13936579129619564
0,254,3311d653-b404-ea11-a2c3-c4346bcb1551,0.10862445692742187
0,16,4b3ae147-b404-ea11-a2c3-c4346bcb1551,0.06891197792707664
0,1,3c3ae147-b404-ea11-a2c3-c4346bcb1551,0.11296031073615483
0,20,4f3ae147-b404-ea11-a2c3-c4346bcb1551,0.07452558801550377
0,69,993ae147-b404-ea11-a2c3-c4346bcb1551,0.1369707650217117
0,35,5e3ae147-b404-ea11-a2c3-c4346bcb1551,0.07791485051013855
0,70,9a3ae147-b404-ea11-a2c3-c4346bcb1551,0.12158477709672619
0,22,513ae147-b404-ea11-a2c3-c4346bcb1551,0.08340429060895999
0,7,423ae147-b404-ea11-a2c3-c4346bcb1551,0.07783586407518213
0,37,603ae147-b404-ea11-a2c3-c4346bcb1551,0.10899329809864813
0,26,553ae147-b404-ea11-a2c3-c4346bcb1551,0.07348025829655319
0,11,463ae147-b404-ea11-a2c3-c4346bcb1551,0.124821296198158
0,78,b43ae147-b404-ea11-a2c3-c4346bcb1551,0.13168748143890013
0,30,593ae147-b404-ea11-a2c3-c4346bcb1551,0.06948876676329793
0,64,913ae147-b404-ea11-a2c3-c4346bcb1551,0.07340017824938846
0,31,5a3ae147-b404-ea11-a2c3-c4346bcb1551,0.0972124423776311
0,40,c73ae147-b404-ea11-a2c3-c4346bcb1551,0.08040782559598923
0,66,953ae147-b404-ea11-a2c3-c4346bcb1551,0.0767317858155564
0,46,d23ae147-b404-ea11-a2c3-c4346bcb1551,0.08587180145714447
0,84,8ec8dc4d-b404-ea11-a2c3-c4346bcb1551,0.09646835090678946
0,49,d63ae147-b404-ea11-a2c3-c4346bcb1551,0.0807216590871722
0,86,90c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.06989252907206216
0,102,c6c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08247844907269586
0,117,f3c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.0809512675514289
0,54,ea3ae147-b404-ea11-a2c3-c4346bcb1551,0.15207940086241203
0,90,94c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.07601980549130896
0,140,2fc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.13443103478158772
0,56,ee3ae147-b404-ea11-a2c3-c4346bcb1551,0.1680943149956139
0,141,31c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07826537204753417
0,57,f03ae147-b404-ea11-a2c3-c4346bcb1551,0.13279945322089898
0,94,9dc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.07628470316661216
0,59,f43ae147-b404-ea11-a2c3-c4346bcb1551,0.11693570488380585
0,109,dac8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08974115500352295
0,144,35c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07355404189971759
0,147,39c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.14800907065890154
0,167,8dc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07556080955224845
0,183,e3c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.20459673959052166
0,197,e20fd653-b404-ea11-a2c3-c4346bcb1551,0.12034291623241594
0,154,4dc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07465540971873313
0,159,53c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08503109051365151
0,161,7ec9dc4d-b404-ea11-a2c3-c4346bcb1551,0.09778225628711021
0,177,a7c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08866190987152509
0,132,3910d653-b404-ea11-a2c3-c4346bcb1551,0.1116996259839476
0,128,2210d653-b404-ea11-a2c3-c4346bcb1551,0.07722817413074866
0,134,3e10d653-b404-ea11-a2c3-c4346bcb1551,0.12438743697230173
0,212,4410d653-b404-ea11-a2c3-c4346bcb1551,0.07390224505845303
0,227,7e10d653-b404-ea11-a2c3-c4346bcb1551,0.07525046540784995
0,138,4810d653-b404-ea11-a2c3-c4346bcb1551,0.07219775269954863
0,243,0311d653-b404-ea11-a2c3-c4346bcb1551,0.08918692146723002
0,216,4d10d653-b404-ea11-a2c3-c4346bcb1551,0.07107202571091965
0,219,5c10d653-b404-ea11-a2c3-c4346bcb1551,0.12090783931982584
0,234,9310d653-b404-ea11-a2c3-c4346bcb1551,0.0852472766824232
0,206,3110d653-b404-ea11-a2c3-c4346bcb1551,0.07909883479526014
0,238,9c10d653-b404-ea11-a2c3-c4346bcb1551,0.10554485388800845
0,17,4c3ae147-b404-ea11-a2c3-c4346bcb1551,0.1419386796892499
0,2,3d3ae147-b404-ea11-a2c3-c4346bcb1551,0.0850531042228198
0,32,5b3ae147-b404-ea11-a2c3-c4346bcb1551,0.08516023182393408
0,36,5f3ae147-b404-ea11-a2c3-c4346bcb1551,0.14772491833349263
0,23,523ae147-b404-ea11-a2c3-c4346bcb1551,0.1275741346372012
0,8,433ae147-b404-ea11-a2c3-c4346bcb1551,0.0716675211618524
0,38,613ae147-b404-ea11-a2c3-c4346bcb1551,0.12168931602359608
0,74,ab3ae147-b404-ea11-a2c3-c4346bcb1551,0.0838074214758647
0,75,af3ae147-b404-ea11-a2c3-c4346bcb1551,0.1086645848434945
0,60,7d3ae147-b404-ea11-a2c3-c4346bcb1551,0.12288412873579596
0,27,563ae147-b404-ea11-a2c3-c4346bcb1551,0.08322129531015991
0,12,473ae147-b404-ea11-a2c3-c4346bcb1551,0.14720800494136477
0,61,833ae147-b404-ea11-a2c3-c4346bcb1551,0.11473759299744682
0,79,b53ae147-b404-ea11-a2c3-c4346bcb1551,0.11739229121813745
0,44,cd3ae147-b404-ea11-a2c3-c4346bcb1551,0.16223683973863356
0,41,c83ae147-b404-ea11-a2c3-c4346bcb1551,0.11960053784126135
0,67,963ae147-b404-ea11-a2c3-c4346bcb1551,0.08232595056590576
0,81,82c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.07222961678022495
0,96,a5c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.18888387837431467
0,47,d33ae147-b404-ea11-a2c3-c4346bcb1551,0.08248015037709973
0,112,e1c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.10737119477586822
0,98,a9c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.07481889214550703
0,85,8fc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08183515230863463
0,51,dc3ae147-b404-ea11-a2c3-c4346bcb1551,0.07878766432132737
0,87,91c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.1411574415994628
0,101,c3c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.10878651553106151
0,91,95c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.10497939025533862
0,106,d6c8dc4d-b404-ea11-a2c3-c4346bcb1551,0.0794793192150453
0,93,9ac8dc4d-b404-ea11-a2c3-c4346bcb1551,0.06880424667072334
0,142,32c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07059954039404574
0,148,3bc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07583619179631088
0,110,dbc8dc4d-b404-ea11-a2c3-c4346bcb1551,0.08833679067364598
0,145,36c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.16547842976916818
0,165,89c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07185062642292242
0,180,e0c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.08140823789470797
0,151,3fc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.2070465981152783
0,152,45c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.1710035626846977
0,184,e4c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.13167167322277332
0,155,4ec9dc4d-b404-ea11-a2c3-c4346bcb1551,0.0747540775952307
0,171,98c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.0864452116938309
0,185,e8c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.09029976402215693
0,172,9dc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07647556806024684
0,157,50c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.0766712471473242
0,188,f3c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.07686689932895582
0,123,1410d653-b404-ea11-a2c3-c4346bcb1551,0.092676034254498
0,160,7bc9dc4d-b404-ea11-a2c3-c4346bcb1551,0.14482255306249
0,175,a4c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.12728461721487977
0,190,d40fd653-b404-ea11-a2c3-c4346bcb1551,0.14127727234751153
0,192,d80fd653-b404-ea11-a2c3-c4346bcb1551,0.07680395959013109
0,126,1d10d653-b404-ea11-a2c3-c4346bcb1551,0.08993153708398549
0,163,85c9dc4d-b404-ea11-a2c3-c4346bcb1551,0.16773663080346374
0,208,3b10d653-b404-ea11-a2c3-c4346bcb1551,0.06783356214181675
0,129,2710d653-b404-ea11-a2c3-c4346bcb1551,0.10550286047784027
0,210,3f10d653-b404-ea11-a2c3-c4346bcb1551,0.07540746381083277
0,135,4110d653-b404-ea11-a2c3-c4346bcb1551,0.08442686807578716
0,137,4510d653-b404-ea11-a2c3-c4346bcb1551,0.14492818368972335
0,241,f710d653-b404-ea11-a2c3-c4346bcb1551,0.14769881780224106
0,214,4910d653-b404-ea11-a2c3-c4346bcb1551,0.07099083714166898
0,139,4a10d653-b404-ea11-a2c3-c4346bcb1551,0.08616253679308994
0,231,8e10d653-b404-ea11-a2c3-c4346bcb1551,0.08760585953212204
0,232,9010d653-b404-ea11-a2c3-c4346bcb1551,0.06853466449400783
0,235,9410d653-b404-ea11-a2c3-c4346bcb1551,0.1425859551735646
0,249,1c11d653-b404-ea11-a2c3-c4346bcb1551,0.08272341311130119
0,207,3610d653-b404-ea11-a2c3-c4346bcb1551,0.1377793800251388
0,223,7610d653-b404-ea11-a2c3-c4346bcb1551,0.07503342421749723
0,252,2f11d653-b404-ea11-a2c3-c4346bcb1551,0.1551352355266688
0,253,3111d653-b404-ea11-a2c3-c4346bcb1551,0.1511598165185874
