Sample_Id,Sim_Id,Result
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000000,570d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.002664298401421
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000001,580d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.032826261008810004
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000002,590d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.03284671532846
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000003,5a0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.05045871559633
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000004,5b0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.002732240437158
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000005,5c0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09763101220387
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000006,5e0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.06766055045871
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000007,600d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.04753521126761
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000008,630d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.07597851112817
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000009,640d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09552845528455
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000010,670d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.07502131287297001
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000011,690d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.12599206349206002
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000012,6a0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.012135922330097
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000013,6c0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.14017094017094
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000014,6e0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.07101727447216001
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000015,6f0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.08130081300813001
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000016,710d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.04737903225807
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000017,720d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.06848184818482
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000018,750d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.05842259006816
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000019,770d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09471094710948
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000020,8e0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.02834645669291
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000021,8f0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.11605584642234
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000022,900d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.036082474226800006
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000023,910d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09173387096774001
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000024,920d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.020568070519096003
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000025,930d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.04597701149425
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000026,940d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.06652360515021499
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000027,950d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.053751399776029996
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000028,960d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.10842433697347001
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000029,970d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.119825708061
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000030,980d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.041548630783760004
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000031,990d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09851088201604
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000032,9a0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.09327036599764
a1a038bf-fb07-ea11-a2c3-c4346bcb1551.000033,9b0d8cc5-fb07-ea11-a2c3-c4346bcb1551,0.03873517786562
