,sample,sim_id,season,age_bin,density_bin,value
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,1,50,0.29444444444443
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,4,50,0.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,8,50,0.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,18,50,0.180987202925
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,28,50,0.1658595641646
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,43,50,0.124
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,125,50,0.1980392156863
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,1,500,0.31111111111116
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,4,500,0.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,8,500,0.32603406326036
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,18,500,0.5054844606947
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,28,500,0.5544794188862
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,43,500,0.5906666666666001
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,125,500,0.5274509803922
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,1,2000000,0.3944444444444
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,4,2000000,1.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,8,2000000,0.6739659367397
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,18,2000000,0.3135283363803
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,28,2000000,0.2796610169492
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,43,2000000,0.2853333333333
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DC2,125,2000000,0.2745098039216
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,1,50,1.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,4,50,0.77666666666663
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,8,50,0.8095238095238501
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,18,50,0.8567567567567
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,28,50,0.7370370370370001
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,43,50,0.9125
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,125,50,0.7490196078431001
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,1,500,0.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,4,500,0.049999999999999996
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,8,500,0.13809523809524
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,18,500,0.09549549549549999
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,28,500,0.18518518518514998
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,43,500,0.07638888888889
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,125,500,0.12352941176471
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,1,2000000,0.0
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,4,2000000,0.1733333333333
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,8,2000000,0.05238095238095
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,18,2000000,0.04774774774775
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,28,2000000,0.07777777777778
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,43,2000000,0.01111111111111
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,DH2,125,2000000,0.1274509803922
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,1,50,0.6666666666667
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,4,50,0.403030303030306
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,8,50,0.4963855421687
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,18,50,0.7739910313901001
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,28,50,0.77530864197534
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,43,50,0.8152777777778
0,2,8303339c-713d-ea11-a2c3-c4346bcb1551,W2,125,50,0.75882352941172
