Sample_Id,Sim_Id,Result
95069dad-6674-ea11-a2c5-c4346bcb1550.000000,9a069dad-6674-ea11-a2c5-c4346bcb1550,0.3222416812609
95069dad-6674-ea11-a2c5-c4346bcb1550.000001,9c069dad-6674-ea11-a2c5-c4346bcb1550,0.13823603740208
95069dad-6674-ea11-a2c5-c4346bcb1550.000002,9e069dad-6674-ea11-a2c5-c4346bcb1550,0.07593123209169
95069dad-6674-ea11-a2c5-c4346bcb1550.000003,a0069dad-6674-ea11-a2c5-c4346bcb1550,0.22759538598049997
95069dad-6674-ea11-a2c5-c4346bcb1550.000004,a2069dad-6674-ea11-a2c5-c4346bcb1550,0.25809617271839996
95069dad-6674-ea11-a2c5-c4346bcb1550.000005,a4069dad-6674-ea11-a2c5-c4346bcb1550,0.09771105094758
95069dad-6674-ea11-a2c5-c4346bcb1550.000006,a6069dad-6674-ea11-a2c5-c4346bcb1550,0.08896631823461
95069dad-6674-ea11-a2c5-c4346bcb1550.000007,a8069dad-6674-ea11-a2c5-c4346bcb1550,0.047178988326850003
95069dad-6674-ea11-a2c5-c4346bcb1550.000008,a9069dad-6674-ea11-a2c5-c4346bcb1550,0.07789522058823001
95069dad-6674-ea11-a2c5-c4346bcb1550.000009,aa069dad-6674-ea11-a2c5-c4346bcb1550,0.05541022592151999
95069dad-6674-ea11-a2c5-c4346bcb1550.000010,ab069dad-6674-ea11-a2c5-c4346bcb1550,0.14394119041973
95069dad-6674-ea11-a2c5-c4346bcb1550.000011,ac069dad-6674-ea11-a2c5-c4346bcb1550,0.113404625714959
95069dad-6674-ea11-a2c5-c4346bcb1550.000012,ad069dad-6674-ea11-a2c5-c4346bcb1550,0.15873650539789003
95069dad-6674-ea11-a2c5-c4346bcb1550.000013,ae069dad-6674-ea11-a2c5-c4346bcb1550,0.23246187363839
95069dad-6674-ea11-a2c5-c4346bcb1550.000014,af069dad-6674-ea11-a2c5-c4346bcb1550,0.059808612440190013
95069dad-6674-ea11-a2c5-c4346bcb1550.000015,b0069dad-6674-ea11-a2c5-c4346bcb1550,0.08980702622464
95069dad-6674-ea11-a2c5-c4346bcb1550.000016,b1069dad-6674-ea11-a2c5-c4346bcb1550,0.16537053979876998
95069dad-6674-ea11-a2c5-c4346bcb1550.000017,b2069dad-6674-ea11-a2c5-c4346bcb1550,0.20652670013696
95069dad-6674-ea11-a2c5-c4346bcb1550.000018,836195b3-6674-ea11-a2c5-c4346bcb1550,0.22845590093510001
95069dad-6674-ea11-a2c5-c4346bcb1550.000019,846195b3-6674-ea11-a2c5-c4346bcb1550,0.30249198124840004
95069dad-6674-ea11-a2c5-c4346bcb1550.000020,856195b3-6674-ea11-a2c5-c4346bcb1550,0.043902439024391005
95069dad-6674-ea11-a2c5-c4346bcb1550.000021,866195b3-6674-ea11-a2c5-c4346bcb1550,0.021768707482996003
95069dad-6674-ea11-a2c5-c4346bcb1550.000022,876195b3-6674-ea11-a2c5-c4346bcb1550,0.27762669962909997
95069dad-6674-ea11-a2c5-c4346bcb1550.000023,886195b3-6674-ea11-a2c5-c4346bcb1550,0.13297994929707
95069dad-6674-ea11-a2c5-c4346bcb1550.000024,896195b3-6674-ea11-a2c5-c4346bcb1550,0.16848053578904
95069dad-6674-ea11-a2c5-c4346bcb1550.000025,8a6195b3-6674-ea11-a2c5-c4346bcb1550,0.11087190527448
95069dad-6674-ea11-a2c5-c4346bcb1550.000026,8b6195b3-6674-ea11-a2c5-c4346bcb1550,0.30444697833523
95069dad-6674-ea11-a2c5-c4346bcb1550.000027,8d6195b3-6674-ea11-a2c5-c4346bcb1550,0.10387984981225999
95069dad-6674-ea11-a2c5-c4346bcb1550.000028,8f6195b3-6674-ea11-a2c5-c4346bcb1550,0.10520547945205999
95069dad-6674-ea11-a2c5-c4346bcb1550.000029,916195b3-6674-ea11-a2c5-c4346bcb1550,0.08906789413119
95069dad-6674-ea11-a2c5-c4346bcb1550.000030,936195b3-6674-ea11-a2c5-c4346bcb1550,0.11620553359684
95069dad-6674-ea11-a2c5-c4346bcb1550.000031,956195b3-6674-ea11-a2c5-c4346bcb1550,0.023396044380125
95069dad-6674-ea11-a2c5-c4346bcb1550.000032,976195b3-6674-ea11-a2c5-c4346bcb1550,0.40673477109340006
95069dad-6674-ea11-a2c5-c4346bcb1550.000033,996195b3-6674-ea11-a2c5-c4346bcb1550,0.08337203901532
95069dad-6674-ea11-a2c5-c4346bcb1550.000034,9b6195b3-6674-ea11-a2c5-c4346bcb1550,0.05663082437276
95069dad-6674-ea11-a2c5-c4346bcb1550.000035,9d6195b3-6674-ea11-a2c5-c4346bcb1550,0.14589329200797002
95069dad-6674-ea11-a2c5-c4346bcb1550.000036,9f6195b3-6674-ea11-a2c5-c4346bcb1550,0.19098665499894
95069dad-6674-ea11-a2c5-c4346bcb1550.000037,a16195b3-6674-ea11-a2c5-c4346bcb1550,0.06525139664804
95069dad-6674-ea11-a2c5-c4346bcb1550.000038,a36195b3-6674-ea11-a2c5-c4346bcb1550,0.3376742060772
95069dad-6674-ea11-a2c5-c4346bcb1550.000039,a56195b3-6674-ea11-a2c5-c4346bcb1550,0.18587555788920998
95069dad-6674-ea11-a2c5-c4346bcb1550.000040,8c6195b3-6674-ea11-a2c5-c4346bcb1550,0.4236143455985
95069dad-6674-ea11-a2c5-c4346bcb1550.000041,8e6195b3-6674-ea11-a2c5-c4346bcb1550,0.06885919835561
95069dad-6674-ea11-a2c5-c4346bcb1550.000042,906195b3-6674-ea11-a2c5-c4346bcb1550,0.14013605442177002
95069dad-6674-ea11-a2c5-c4346bcb1550.000043,926195b3-6674-ea11-a2c5-c4346bcb1550,0.12044374009509
95069dad-6674-ea11-a2c5-c4346bcb1550.000044,946195b3-6674-ea11-a2c5-c4346bcb1550,0.2669430051814
95069dad-6674-ea11-a2c5-c4346bcb1550.000045,966195b3-6674-ea11-a2c5-c4346bcb1550,0.038321167883210994
95069dad-6674-ea11-a2c5-c4346bcb1550.000046,986195b3-6674-ea11-a2c5-c4346bcb1550,0.14364508393286002
95069dad-6674-ea11-a2c5-c4346bcb1550.000047,9a6195b3-6674-ea11-a2c5-c4346bcb1550,0.058230037474774995
95069dad-6674-ea11-a2c5-c4346bcb1550.000048,9c6195b3-6674-ea11-a2c5-c4346bcb1550,0.08135593220339
95069dad-6674-ea11-a2c5-c4346bcb1550.000049,9e6195b3-6674-ea11-a2c5-c4346bcb1550,0.03431481071508
95069dad-6674-ea11-a2c5-c4346bcb1550.000050,a06195b3-6674-ea11-a2c5-c4346bcb1550,0.05809414466131
95069dad-6674-ea11-a2c5-c4346bcb1550.000051,a26195b3-6674-ea11-a2c5-c4346bcb1550,0.1395511921459
95069dad-6674-ea11-a2c5-c4346bcb1550.000052,a46195b3-6674-ea11-a2c5-c4346bcb1550,0.21634189548276997
95069dad-6674-ea11-a2c5-c4346bcb1550.000053,a66195b3-6674-ea11-a2c5-c4346bcb1550,0.34817323977740006
95069dad-6674-ea11-a2c5-c4346bcb1550.000054,a76195b3-6674-ea11-a2c5-c4346bcb1550,0.08817498291183
95069dad-6674-ea11-a2c5-c4346bcb1550.000055,a86195b3-6674-ea11-a2c5-c4346bcb1550,0.22162162162165
95069dad-6674-ea11-a2c5-c4346bcb1550.000056,a96195b3-6674-ea11-a2c5-c4346bcb1550,0.16745394426078
95069dad-6674-ea11-a2c5-c4346bcb1550.000057,aa6195b3-6674-ea11-a2c5-c4346bcb1550,0.09167671893848
95069dad-6674-ea11-a2c5-c4346bcb1550.000058,ab6195b3-6674-ea11-a2c5-c4346bcb1550,0.09077740222115
95069dad-6674-ea11-a2c5-c4346bcb1550.000059,ac6195b3-6674-ea11-a2c5-c4346bcb1550,0.09193631227530001
95069dad-6674-ea11-a2c5-c4346bcb1550.000060,ba6195b3-6674-ea11-a2c5-c4346bcb1550,0.05076252723312
95069dad-6674-ea11-a2c5-c4346bcb1550.000061,bd6195b3-6674-ea11-a2c5-c4346bcb1550,0.15759892086335
95069dad-6674-ea11-a2c5-c4346bcb1550.000062,c06195b3-6674-ea11-a2c5-c4346bcb1550,0.20146856356127
95069dad-6674-ea11-a2c5-c4346bcb1550.000063,c36195b3-6674-ea11-a2c5-c4346bcb1550,0.12130501423254
95069dad-6674-ea11-a2c5-c4346bcb1550.000064,c66195b3-6674-ea11-a2c5-c4346bcb1550,0.22389764679008997
95069dad-6674-ea11-a2c5-c4346bcb1550.000065,c96195b3-6674-ea11-a2c5-c4346bcb1550,0.26904598490049997
95069dad-6674-ea11-a2c5-c4346bcb1550.000066,cc6195b3-6674-ea11-a2c5-c4346bcb1550,0.36001894836570003
95069dad-6674-ea11-a2c5-c4346bcb1550.000067,cf6195b3-6674-ea11-a2c5-c4346bcb1550,0.0217654171705
95069dad-6674-ea11-a2c5-c4346bcb1550.000068,d26195b3-6674-ea11-a2c5-c4346bcb1550,0.022697281604643
95069dad-6674-ea11-a2c5-c4346bcb1550.000069,d56195b3-6674-ea11-a2c5-c4346bcb1550,0.06686046511628001
95069dad-6674-ea11-a2c5-c4346bcb1550.000070,d86195b3-6674-ea11-a2c5-c4346bcb1550,0.03163080114078
95069dad-6674-ea11-a2c5-c4346bcb1550.000071,db6195b3-6674-ea11-a2c5-c4346bcb1550,0.3090197883111
95069dad-6674-ea11-a2c5-c4346bcb1550.000072,dd6195b3-6674-ea11-a2c5-c4346bcb1550,0.12169312169312001
95069dad-6674-ea11-a2c5-c4346bcb1550.000073,df6195b3-6674-ea11-a2c5-c4346bcb1550,0.3502472027062
95069dad-6674-ea11-a2c5-c4346bcb1550.000074,e16195b3-6674-ea11-a2c5-c4346bcb1550,0.11160249739855001
95069dad-6674-ea11-a2c5-c4346bcb1550.000075,e36195b3-6674-ea11-a2c5-c4346bcb1550,0.05331412103747
95069dad-6674-ea11-a2c5-c4346bcb1550.000076,e56195b3-6674-ea11-a2c5-c4346bcb1550,0.11481670061099
95069dad-6674-ea11-a2c5-c4346bcb1550.000077,e66195b3-6674-ea11-a2c5-c4346bcb1550,0.031515757878939996
95069dad-6674-ea11-a2c5-c4346bcb1550.000078,e76195b3-6674-ea11-a2c5-c4346bcb1550,0.08621860149355
95069dad-6674-ea11-a2c5-c4346bcb1550.000079,e86195b3-6674-ea11-a2c5-c4346bcb1550,0.19727891156457997
95069dad-6674-ea11-a2c5-c4346bcb1550.000080,ad6195b3-6674-ea11-a2c5-c4346bcb1550,0.069204152249135
95069dad-6674-ea11-a2c5-c4346bcb1550.000081,ae6195b3-6674-ea11-a2c5-c4346bcb1550,0.13647520864013998
95069dad-6674-ea11-a2c5-c4346bcb1550.000082,af6195b3-6674-ea11-a2c5-c4346bcb1550,0.1228512491405
95069dad-6674-ea11-a2c5-c4346bcb1550.000083,b06195b3-6674-ea11-a2c5-c4346bcb1550,0.027742428098749997
95069dad-6674-ea11-a2c5-c4346bcb1550.000084,b16195b3-6674-ea11-a2c5-c4346bcb1550,0.10002427773730999
95069dad-6674-ea11-a2c5-c4346bcb1550.000085,b26195b3-6674-ea11-a2c5-c4346bcb1550,0.056401297728970005
95069dad-6674-ea11-a2c5-c4346bcb1550.000086,b46195b3-6674-ea11-a2c5-c4346bcb1550,0.40430056710780005
95069dad-6674-ea11-a2c5-c4346bcb1550.000087,b66195b3-6674-ea11-a2c5-c4346bcb1550,0.3622907061393
95069dad-6674-ea11-a2c5-c4346bcb1550.000088,b86195b3-6674-ea11-a2c5-c4346bcb1550,0.12097812097811998
95069dad-6674-ea11-a2c5-c4346bcb1550.000089,bb6195b3-6674-ea11-a2c5-c4346bcb1550,0.17529982138301
95069dad-6674-ea11-a2c5-c4346bcb1550.000090,be6195b3-6674-ea11-a2c5-c4346bcb1550,0.2533180778032
95069dad-6674-ea11-a2c5-c4346bcb1550.000091,c16195b3-6674-ea11-a2c5-c4346bcb1550,0.034313725490198996
95069dad-6674-ea11-a2c5-c4346bcb1550.000092,c46195b3-6674-ea11-a2c5-c4346bcb1550,0.13245186731616998
95069dad-6674-ea11-a2c5-c4346bcb1550.000093,c76195b3-6674-ea11-a2c5-c4346bcb1550,0.12763128739198
95069dad-6674-ea11-a2c5-c4346bcb1550.000094,ca6195b3-6674-ea11-a2c5-c4346bcb1550,0.11924739384692999
