Sample_Id,Sim_Id,Result
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000000,64ff92cd-523b-ea11-a2c3-c4346bcb1551,0.5147679324894
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000001,65ff92cd-523b-ea11-a2c3-c4346bcb1551,0.24742268041235
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000002,66ff92cd-523b-ea11-a2c3-c4346bcb1551,0.7666666666666999
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000003,67ff92cd-523b-ea11-a2c3-c4346bcb1551,0.25
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000004,68ff92cd-523b-ea11-a2c3-c4346bcb1551,0.6499999999999699
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000005,69ff92cd-523b-ea11-a2c3-c4346bcb1551,0.35200000000000004
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000006,6aff92cd-523b-ea11-a2c3-c4346bcb1551,0.7047619047619499
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000007,6bff92cd-523b-ea11-a2c3-c4346bcb1551,0.35193133047207004
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000008,6cff92cd-523b-ea11-a2c3-c4346bcb1551,0.78481012658226
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000009,6dff92cd-523b-ea11-a2c3-c4346bcb1551,0.20388349514562
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000010,6eff92cd-523b-ea11-a2c3-c4346bcb1551,0.36666666666667
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000011,6fff92cd-523b-ea11-a2c3-c4346bcb1551,0.8833333333333001
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000012,70ff92cd-523b-ea11-a2c3-c4346bcb1551,0.38
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000013,71ff92cd-523b-ea11-a2c3-c4346bcb1551,0.7655502392344001
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000014,72ff92cd-523b-ea11-a2c3-c4346bcb1551,1.0
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000015,73ff92cd-523b-ea11-a2c3-c4346bcb1551,0.42222222222218997
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000016,74ff92cd-523b-ea11-a2c3-c4346bcb1551,1.0
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000017,75ff92cd-523b-ea11-a2c3-c4346bcb1551,0.6372549019608
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000018,76ff92cd-523b-ea11-a2c3-c4346bcb1551,0.5625
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000019,77ff92cd-523b-ea11-a2c3-c4346bcb1551,0.19999999999997
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000020,79ff92cd-523b-ea11-a2c3-c4346bcb1551,0.8999999999999699
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000021,7aff92cd-523b-ea11-a2c3-c4346bcb1551,0.7166666666667
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000022,7bff92cd-523b-ea11-a2c3-c4346bcb1551,0.6
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000023,7cff92cd-523b-ea11-a2c3-c4346bcb1551,0.6515151515151899
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000024,7dff92cd-523b-ea11-a2c3-c4346bcb1551,0.6939501779359999
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000025,7eff92cd-523b-ea11-a2c3-c4346bcb1551,0.8041958041958
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000026,7fff92cd-523b-ea11-a2c3-c4346bcb1551,0.7333333333333001
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000027,80ff92cd-523b-ea11-a2c3-c4346bcb1551,0.6412213740459001
5ac74ec7-523b-ea11-a2c3-c4346bcb1551.000028,81ff92cd-523b-ea11-a2c3-c4346bcb1551,0.81666666666663
